event,label,time_month
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.24
boston,real,2013.4.20
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.23
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.20
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.20
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.22
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.22
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.20
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.19
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.18
boston,real,2013.4.18
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.28
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.26
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.25
sandy,real,2012.10.25
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.25
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.11.01
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.11.01
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.26
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.28
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.31
sandy,real,2012.10.31
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.29
sandy,real,2012.10.29
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.10.29
